name,x,y,mag,counts
N/A,1931.4,2225.6,N/A,N/A
N/A,3063.9,2225.8,N/A,N/A
N/A,4431.5,2230.9,N/A,N/A
N/A,1566.0,2246.7,N/A,N/A
N/A,307.68,2251.8,N/A,N/A
N/A,1493.3,2256.4,N/A,N/A
N/A,3977.0,2264.8,N/A,N/A
N/A,1480.0,2279.0,N/A,N/A
N/A,3030.0,2299.5,N/A,N/A
N/A,1198.3,2308.8,N/A,N/A
N/A,3637.9,2315.5,N/A,N/A
N/A,2423.1,2321.2,N/A,N/A
N/A,525.11,2330.2,N/A,N/A
N/A,2600.4,2341.4,N/A,N/A
N/A,2191.0,2351.4,N/A,N/A
N/A,269.95,2362.4,N/A,N/A
N/A,4057.9,2364.6,N/A,N/A
N/A,1163.5,2375.0,N/A,N/A
N/A,53.31,2380.7,N/A,N/A
N/A,4891.6,2396.1,N/A,N/A
N/A,430.69,2405.5,N/A,N/A
N/A,4137.4,2407.3,N/A,N/A
N/A,2774.4,2421.3,N/A,N/A
N/A,2993.0,2423.0,N/A,N/A
N/A,1371.1,2423.8,N/A,N/A
N/A,3789.0,2424.9,N/A,N/A
N/A,4717.7,2428.9,N/A,N/A
N/A,4141.5,2436.7,N/A,N/A
N/A,3696.4,2442.6,N/A,N/A
N/A,3811.1,2443.2,N/A,N/A
N/A,2442.9,2450.0,N/A,N/A
N/A,1185.0,2452.6,N/A,N/A
N/A,336.37,2469.2,N/A,N/A
N/A,2322.3,2497.1,N/A,N/A
N/A,3422.9,2501.3,N/A,N/A
N/A,1970.8,2504.2,N/A,N/A
N/A,211.13,2509.5,N/A,N/A
N/A,3243.8,2512.4,N/A,N/A
N/A,1074.8,2521.0,N/A,N/A
N/A,1186.9,2530.1,N/A,N/A
N/A,2459.2,2539.8,N/A,N/A
N/A,2410.5,2540.9,N/A,N/A
N/A,4076.5,2547.4,N/A,N/A
N/A,3392.5,2550.8,N/A,N/A
N/A,2629.8,2554.7,N/A,N/A
N/A,2002.6,2556.1,N/A,N/A
N/A,1284.1,2557.1,N/A,N/A
N/A,1155.7,2558.5,N/A,N/A
N/A,4405.6,2559.0,N/A,N/A
N/A,785.98,2559.7,N/A,N/A
N/A,2426.2,2562.3,N/A,N/A
N/A,2306.8,2563.4,N/A,N/A
N/A,4938.9,2566.9,N/A,N/A
N/A,3755.5,2568.2,N/A,N/A
N/A,4933.0,2571.8,N/A,N/A
N/A,2899.0,2575.3,N/A,N/A
N/A,398.11,2576.3,N/A,N/A
N/A,2339.4,2591.7,N/A,N/A
N/A,2671.2,2594.9,N/A,N/A
N/A,3487.1,2604.7,N/A,N/A
N/A,4924.1,2605.0,N/A,N/A
N/A,1909.8,2611.3,N/A,N/A
N/A,3163.6,2613.6,N/A,N/A
N/A,4200.8,2626.6,N/A,N/A
N/A,4528.4,2644.3,N/A,N/A
N/A,2799.5,2650.4,N/A,N/A
N/A,4149.7,2653.5,N/A,N/A
N/A,1780.8,2661.1,N/A,N/A
N/A,3317.0,2668.0,N/A,N/A
N/A,2312.8,2700.5,N/A,N/A
N/A,2167.4,2703.4,N/A,N/A
N/A,2468.2,2709.7,N/A,N/A
N/A,3765.9,2718.6,N/A,N/A
N/A,1596.1,2736.3,N/A,N/A
N/A,2996.4,2740.6,N/A,N/A
N/A,708.33,2744.7,N/A,N/A
N/A,1411.6,2744.9,N/A,N/A
N/A,748.3,2754.5,N/A,N/A
N/A,3426.0,2756.8,N/A,N/A
N/A,2429.6,2758.6,N/A,N/A
N/A,2680.4,2761.2,N/A,N/A
N/A,555.82,2773.8,N/A,N/A
N/A,3874.7,2776.4,N/A,N/A
N/A,3815.1,2778.1,N/A,N/A
N/A,3327.0,2796.7,N/A,N/A
N/A,3544.5,2798.2,N/A,N/A
N/A,2536.1,2800.7,N/A,N/A
N/A,4307.6,2802.9,N/A,N/A
N/A,1870.5,2815.7,N/A,N/A
N/A,4918.5,2824.3,N/A,N/A
N/A,3191.4,2826.2,N/A,N/A
N/A,2019.4,2827.8,N/A,N/A
N/A,2106.0,2841.6,N/A,N/A
N/A,743.54,2843.9,N/A,N/A
N/A,3752.9,2847.5,N/A,N/A
N/A,4024.0,2854.5,N/A,N/A
N/A,1918.7,2858.7,N/A,N/A
N/A,4234.7,2858.5,N/A,N/A
N/A,1752.7,2870.4,N/A,N/A
N/A,2326.7,2871.3,N/A,N/A
N/A,3259.4,2885.1,N/A,N/A
N/A,3577.2,2893.7,N/A,N/A
N/A,4640.5,2895.7,N/A,N/A
N/A,2006.8,2902.1,N/A,N/A
N/A,4815.5,2902.2,N/A,N/A
N/A,4271.4,2911.1,N/A,N/A
N/A,1588.4,2912.3,N/A,N/A
N/A,5050.8,2921.3,N/A,N/A
N/A,2513.0,2929.5,N/A,N/A
N/A,4592.1,2936.0,N/A,N/A
N/A,4892.2,2945.9,N/A,N/A
N/A,3842.1,2959.9,N/A,N/A
N/A,2302.3,2964.4,N/A,N/A
N/A,2347.8,2965.5,N/A,N/A
N/A,2154.0,2972.3,N/A,N/A
N/A,4154.0,2973.5,N/A,N/A
N/A,2297.9,2986.4,N/A,N/A
N/A,700.27,2988.4,N/A,N/A
N/A,4223.4,2996.4,N/A,N/A
N/A,3393.5,2998.5,N/A,N/A
N/A,51.57,3004.9,N/A,N/A
N/A,3015.9,3008.1,N/A,N/A
N/A,2427.0,3017.1,N/A,N/A
N/A,3905.5,3022.1,N/A,N/A
N/A,624.45,3025.7,N/A,N/A
N/A,3308.9,3029.7,N/A,N/A
N/A,3717.9,3033.8,N/A,N/A
N/A,1780.3,3041.9,N/A,N/A
N/A,4708.7,3042.9,N/A,N/A
N/A,3666.6,3050.8,N/A,N/A
N/A,1088.6,3055.8,N/A,N/A
N/A,830.57,3057.7,N/A,N/A
N/A,3270.8,3061.6,N/A,N/A
N/A,3552.5,3069.6,N/A,N/A
N/A,4103.0,3078.9,N/A,N/A
N/A,3824.2,3090.5,N/A,N/A
N/A,2464.2,3092.7,N/A,N/A
N/A,4084.1,3102.3,N/A,N/A
N/A,3578.1,3110.8,N/A,N/A
N/A,4102.4,3111.5,N/A,N/A
N/A,3319.9,3113.3,N/A,N/A
N/A,368.69,3122.5,N/A,N/A
N/A,603.27,3126.3,N/A,N/A
N/A,200.95,3132.5,N/A,N/A
N/A,4068.8,3135.0,N/A,N/A
N/A,454.92,3135.4,N/A,N/A
N/A,785.07,3148.2,N/A,N/A
N/A,1096.7,3156.2,N/A,N/A
N/A,4249.5,3157.3,N/A,N/A
N/A,3869.8,3163.1,N/A,N/A
N/A,1603.5,3167.5,N/A,N/A
N/A,4854.3,3168.5,N/A,N/A
N/A,2804.9,3175.3,N/A,N/A
N/A,1434.6,3189.2,N/A,N/A
N/A,554.84,3206.6,N/A,N/A
N/A,3864.4,3207.1,N/A,N/A
N/A,4577.5,3207.1,N/A,N/A
N/A,617.55,3209.5,N/A,N/A
N/A,1860.2,3209.7,N/A,N/A
N/A,3607.7,3209.9,N/A,N/A
N/A,4201.9,3209.7,N/A,N/A
N/A,3403.3,3221.0,N/A,N/A
N/A,803.13,3230.1,N/A,N/A
N/A,631.56,3241.8,N/A,N/A
N/A,909.51,3241.2,N/A,N/A
N/A,3302.9,3242.8,N/A,N/A
N/A,2514.5,3261.9,N/A,N/A
N/A,4382.3,3261.6,N/A,N/A
N/A,2546.0,3277.3,N/A,N/A
N/A,4369.7,3277.8,N/A,N/A
N/A,935.67,3282.2,N/A,N/A
N/A,4172.4,3287.1,N/A,N/A
N/A,1389.9,3318.9,N/A,N/A
N/A,4624.0,3326.7,N/A,N/A
N/A,69.273,3333.9,N/A,N/A
N/A,4267.1,3343.3,N/A,N/A
N/A,3429.7,3346.9,N/A,N/A
N/A,3204.4,3347.8,N/A,N/A
N/A,4537.6,3351.1,N/A,N/A
N/A,3629.2,3354.2,N/A,N/A
N/A,2526.0,3357.5,N/A,N/A
N/A,497.19,3365.0,N/A,N/A
N/A,2134.0,3365.5,N/A,N/A
N/A,2180.8,3368.1,N/A,N/A
N/A,2151.7,3368.3,N/A,N/A
N/A,2069.0,3376.4,N/A,N/A
N/A,2662.6,3377.0,N/A,N/A
N/A,585.34,3383.0,N/A,N/A
N/A,3988.9,3392.3,N/A,N/A
N/A,1000.0,3401.0,N/A,N/A
N/A,3607.7,3401.5,N/A,N/A
N/A,3628.7,3403.2,N/A,N/A
N/A,4348.2,3407.2,N/A,N/A
N/A,754.55,3420.4,N/A,N/A
N/A,773.15,3428.5,N/A,N/A
N/A,2641.8,3436.5,N/A,N/A
N/A,1324.8,3438.4,N/A,N/A
N/A,1523.0,3438.8,N/A,N/A
N/A,4008.1,3441.6,N/A,N/A
N/A,3999.8,3464.9,N/A,N/A
N/A,3202.6,3471.1,N/A,N/A
N/A,4629.2,3471.4,N/A,N/A
N/A,1118.8,3473.9,N/A,N/A
N/A,190.38,3479.2,N/A,N/A
N/A,2096.9,3478.1,N/A,N/A
N/A,1357.3,3486.6,N/A,N/A
N/A,3791.3,3494.8,N/A,N/A
N/A,2787.5,3503.1,N/A,N/A
N/A,3202.4,3503.7,N/A,N/A
N/A,1728.3,3509.8,N/A,N/A
N/A,2203.6,3513.2,N/A,N/A
N/A,3507.8,3513.8,N/A,N/A
N/A,4091.1,3517.0,N/A,N/A
N/A,2410.7,3521.7,N/A,N/A
N/A,2759.6,3525.5,N/A,N/A
N/A,4261.7,3533.5,N/A,N/A
N/A,3056.8,3538.5,N/A,N/A
N/A,2746.0,3560.9,N/A,N/A
N/A,1082.9,3568.4,N/A,N/A
N/A,4441.6,3568.6,N/A,N/A
N/A,4389.1,3572.3,N/A,N/A
N/A,2527.0,3603.1,N/A,N/A
N/A,4966.9,3606.2,N/A,N/A
N/A,2255.3,3610.7,N/A,N/A
N/A,3441.3,3617.9,N/A,N/A
N/A,3429.6,3630.0,N/A,N/A
N/A,3106.4,3647.8,N/A,N/A
N/A,1390.5,3677.8,N/A,N/A
N/A,4217.1,3680.8,N/A,N/A
N/A,2152.6,3689.9,N/A,N/A
N/A,4053.6,3703.7,N/A,N/A
N/A,1664.8,3708.3,N/A,N/A
N/A,3569.0,3713.3,N/A,N/A
N/A,5014.6,3727.3,N/A,N/A
N/A,3747.8,3730.2,N/A,N/A
N/A,677.67,3739.5,N/A,N/A
N/A,2242.2,3749.0,N/A,N/A
N/A,2519.9,3750.6,N/A,N/A
N/A,754.14,3752.8,N/A,N/A
N/A,4042.2,3753.0,N/A,N/A
N/A,4374.3,3760.8,N/A,N/A
N/A,2671.5,3764.3,N/A,N/A
N/A,4024.9,3769.7,N/A,N/A
N/A,539.67,3775.8,N/A,N/A
N/A,768.32,3789.0,N/A,N/A
N/A,3044.3,3789.2,N/A,N/A
N/A,3859.8,3800.0,N/A,N/A
N/A,2741.5,3802.5,N/A,N/A
N/A,1452.9,3815.9,N/A,N/A
N/A,1355.7,3819.0,N/A,N/A
N/A,1807.7,3843.3,N/A,N/A
N/A,315.23,3850.6,N/A,N/A
N/A,4794.0,3857.9,N/A,N/A
N/A,46.595,3861.5,N/A,N/A
N/A,622.0,3883.7,N/A,N/A
N/A,1546.9,3883.1,N/A,N/A
N/A,956.59,3895.0,N/A,N/A
N/A,3802.6,3902.7,N/A,N/A
N/A,2060.9,3912.4,N/A,N/A
N/A,4002.9,3919.8,N/A,N/A
N/A,470.48,3922.0,N/A,N/A
N/A,1038.9,3933.7,N/A,N/A
N/A,4690.9,3948.2,N/A,N/A
N/A,720.53,3952.9,N/A,N/A
N/A,3337.7,3953.6,N/A,N/A
N/A,2299.9,3956.4,N/A,N/A
N/A,2520.1,3973.1,N/A,N/A
N/A,3586.8,3975.1,N/A,N/A
N/A,754.9,3975.3,N/A,N/A
N/A,1047.8,3976.6,N/A,N/A
N/A,3295.3,3977.3,N/A,N/A
N/A,5016.6,3979.0,N/A,N/A
N/A,1759.5,3981.7,N/A,N/A
N/A,4229.6,3983.7,N/A,N/A
N/A,66.635,4006.0,N/A,N/A
N/A,4106.2,4011.9,N/A,N/A
N/A,1917.1,4016.3,N/A,N/A
N/A,3167.8,4037.6,N/A,N/A
N/A,3545.9,4043.6,N/A,N/A
N/A,1248.8,4043.6,N/A,N/A
N/A,963.67,4044.3,N/A,N/A
N/A,4390.2,4052.9,N/A,N/A
N/A,2713.1,4060.0,N/A,N/A
N/A,110.16,4067.7,N/A,N/A
N/A,816.84,4069.4,N/A,N/A
N/A,2582.1,4070.0,N/A,N/A
N/A,1814.9,4074.3,N/A,N/A
N/A,4712.1,4088.6,N/A,N/A
N/A,865.69,4091.0,N/A,N/A
N/A,3485.1,4092.8,N/A,N/A
N/A,2340.2,4096.0,N/A,N/A
N/A,4482.9,4095.8,N/A,N/A
N/A,2578.9,4096.7,N/A,N/A
N/A,1388.2,4109.1,N/A,N/A
N/A,4068.4,4115.4,N/A,N/A
N/A,4711.5,4116.9,N/A,N/A
N/A,4015.2,4117.5,N/A,N/A
N/A,841.71,4120.1,N/A,N/A
N/A,2406.5,4159.4,N/A,N/A
N/A,2077.3,4162.0,N/A,N/A
N/A,3549.3,4166.1,N/A,N/A
N/A,2746.0,4168.6,N/A,N/A
