name,x,y,mag,counts
N/A,642.33,1887.4,N/A,N/A
N/A,2016.0,1889.3,N/A,N/A
N/A,404.29,1890.3,N/A,N/A
N/A,3487.8,1894.2,N/A,N/A
N/A,764.19,1902.3,N/A,N/A
N/A,3730.3,1902.7,N/A,N/A
N/A,102.03,1908.5,N/A,N/A
N/A,4565.8,1907.8,N/A,N/A
N/A,4242.3,1914.3,N/A,N/A
N/A,3042.2,1921.5,N/A,N/A
N/A,2976.6,1923.5,N/A,N/A
N/A,2271.1,1924.4,N/A,N/A
N/A,3864.1,1927.8,N/A,N/A
N/A,2137.5,1931.4,N/A,N/A
N/A,3175.3,1934.8,N/A,N/A
N/A,3242.2,1947.7,N/A,N/A
N/A,2244.9,1949.0,N/A,N/A
N/A,3755.6,1956.8,N/A,N/A
N/A,4561.1,1976.5,N/A,N/A
N/A,1391.0,1977.8,N/A,N/A
N/A,1960.6,1980.1,N/A,N/A
N/A,1226.1,1985.4,N/A,N/A
N/A,1122.6,1985.7,N/A,N/A
N/A,4782.5,1997.7,N/A,N/A
N/A,1477.8,2003.9,N/A,N/A
N/A,5040.5,2005.7,N/A,N/A
N/A,4725.4,2005.9,N/A,N/A
N/A,3031.2,2006.9,N/A,N/A
N/A,2641.8,2011.5,N/A,N/A
N/A,1826.4,2018.4,N/A,N/A
N/A,3187.1,2018.1,N/A,N/A
N/A,1142.5,2019.0,N/A,N/A
N/A,1516.2,2025.4,N/A,N/A
N/A,3937.2,2026.5,N/A,N/A
N/A,3636.5,2027.3,N/A,N/A
N/A,3853.6,2030.4,N/A,N/A
N/A,3038.2,2040.4,N/A,N/A
N/A,3653.0,2041.3,N/A,N/A
N/A,4755.2,2044.6,N/A,N/A
N/A,2261.0,2053.8,N/A,N/A
N/A,3893.0,2055.5,N/A,N/A
N/A,4078.3,2056.5,N/A,N/A
N/A,4376.8,2056.0,N/A,N/A
N/A,1446.9,2058.6,N/A,N/A
N/A,1754.0,2059.5,N/A,N/A
N/A,1078.7,2065.2,N/A,N/A
N/A,3536.8,2075.9,N/A,N/A
N/A,3420.0,2078.0,N/A,N/A
N/A,3150.0,2078.9,N/A,N/A
N/A,3974.8,2081.5,N/A,N/A
N/A,3199.3,2082.2,N/A,N/A
N/A,1368.9,2085.0,N/A,N/A
N/A,3081.3,2088.5,N/A,N/A
N/A,4265.1,2087.9,N/A,N/A
N/A,4051.8,2089.8,N/A,N/A
N/A,4417.0,2090.9,N/A,N/A
N/A,416.29,2095.3,N/A,N/A
N/A,1490.1,2097.0,N/A,N/A
N/A,2248.5,2096.4,N/A,N/A
N/A,1213.6,2097.5,N/A,N/A
N/A,2591.6,2100.4,N/A,N/A
N/A,3230.3,2113.8,N/A,N/A
N/A,4697.7,2113.4,N/A,N/A
N/A,1376.8,2114.3,N/A,N/A
N/A,558.14,2116.3,N/A,N/A
N/A,4138.8,2118.2,N/A,N/A
N/A,589.51,2120.0,N/A,N/A
N/A,289.13,2121.4,N/A,N/A
N/A,2144.7,2122.4,N/A,N/A
N/A,3582.9,2123.2,N/A,N/A
N/A,1236.9,2124.2,N/A,N/A
N/A,3605.4,2124.6,N/A,N/A
N/A,3735.0,2130.4,N/A,N/A
N/A,4005.6,2132.8,N/A,N/A
N/A,4666.9,2139.0,N/A,N/A
N/A,3144.3,2142.9,N/A,N/A
N/A,1633.2,2144.0,N/A,N/A
N/A,3226.8,2147.5,N/A,N/A
N/A,556.47,2146.5,N/A,N/A
N/A,3712.6,2155.7,N/A,N/A
N/A,1532.2,2160.6,N/A,N/A
N/A,3228.6,2161.5,N/A,N/A
N/A,3035.0,2162.2,N/A,N/A
N/A,2736.1,2194.5,N/A,N/A
N/A,171.19,2212.8,N/A,N/A
N/A,2079.1,2227.7,N/A,N/A
N/A,4538.4,2227.2,N/A,N/A
N/A,1933.9,2230.1,N/A,N/A
N/A,4433.9,2231.8,N/A,N/A
N/A,1075.7,2231.6,N/A,N/A
N/A,2280.5,2249.8,N/A,N/A
N/A,1567.6,2251.9,N/A,N/A
N/A,309.54,2257.0,N/A,N/A
N/A,2788.4,2258.8,N/A,N/A
N/A,1495.0,2261.6,N/A,N/A
N/A,3978.6,2269.8,N/A,N/A
N/A,3634.9,2273.0,N/A,N/A
N/A,4878.4,2282.2,N/A,N/A
N/A,1481.9,2284.2,N/A,N/A
N/A,2390.4,2304.2,N/A,N/A
N/A,3031.5,2304.7,N/A,N/A
N/A,282.72,2308.1,N/A,N/A
N/A,1200.1,2313.0,N/A,N/A
N/A,668.96,2314.2,N/A,N/A
N/A,2488.3,2317.3,N/A,N/A
N/A,3639.6,2320.0,N/A,N/A
N/A,3286.2,2324.8,N/A,N/A
N/A,2424.8,2325.8,N/A,N/A
N/A,1764.3,2326.5,N/A,N/A
N/A,526.55,2335.5,N/A,N/A
N/A,4990.0,2336.6,N/A,N/A
N/A,2601.9,2345.8,N/A,N/A
N/A,2192.8,2355.9,N/A,N/A
N/A,271.62,2367.2,N/A,N/A
N/A,4059.6,2368.8,N/A,N/A
N/A,2021.7,2381.3,N/A,N/A
N/A,55.244,2386.2,N/A,N/A
N/A,1400.3,2392.5,N/A,N/A
N/A,4893.6,2399.8,N/A,N/A
N/A,432.41,2410.8,N/A,N/A
N/A,4139.3,2411.9,N/A,N/A
N/A,4620.5,2423.9,N/A,N/A
N/A,2776.1,2425.8,N/A,N/A
N/A,1373.0,2428.6,N/A,N/A
N/A,2994.4,2427.7,N/A,N/A
N/A,3790.5,2429.4,N/A,N/A
N/A,4719.3,2432.8,N/A,N/A
N/A,128.88,2440.1,N/A,N/A
N/A,4143.2,2440.8,N/A,N/A
N/A,3698.1,2447.1,N/A,N/A
N/A,3812.8,2447.6,N/A,N/A
N/A,2444.3,2454.7,N/A,N/A
N/A,1186.9,2458.4,N/A,N/A
N/A,338.21,2474.5,N/A,N/A
N/A,2042.2,2479.5,N/A,N/A
N/A,2323.9,2501.9,N/A,N/A
N/A,1515.6,2503.1,N/A,N/A
N/A,3424.9,2505.7,N/A,N/A
N/A,2427.1,2507.3,N/A,N/A
N/A,1972.4,2509.4,N/A,N/A
N/A,3935.9,2512.1,N/A,N/A
N/A,212.99,2514.7,N/A,N/A
N/A,3244.8,2517.0,N/A,N/A
N/A,4901.3,2521.2,N/A,N/A
N/A,1076.7,2525.9,N/A,N/A
N/A,1189.4,2535.3,N/A,N/A
N/A,290.11,2539.3,N/A,N/A
N/A,2460.8,2544.4,N/A,N/A
N/A,2412.0,2545.2,N/A,N/A
N/A,4078.0,2551.6,N/A,N/A
N/A,3393.9,2555.6,N/A,N/A
N/A,974.21,2559.5,N/A,N/A
N/A,2631.1,2559.1,N/A,N/A
N/A,2004.1,2560.8,N/A,N/A
N/A,1285.9,2561.8,N/A,N/A
N/A,4407.9,2563.0,N/A,N/A
N/A,1600.2,2563.0,N/A,N/A
N/A,1157.6,2563.6,N/A,N/A
N/A,787.51,2564.9,N/A,N/A
N/A,2427.8,2566.9,N/A,N/A
N/A,2308.4,2568.0,N/A,N/A
N/A,4940.3,2571.2,N/A,N/A
N/A,4934.9,2576.0,N/A,N/A
N/A,400.6,2581.0,N/A,N/A
N/A,2900.4,2579.9,N/A,N/A
N/A,2342.1,2596.4,N/A,N/A
N/A,2672.9,2599.5,N/A,N/A
N/A,2069.2,2608.6,N/A,N/A
N/A,3488.6,2609.2,N/A,N/A
N/A,4925.6,2609.5,N/A,N/A
N/A,1911.3,2616.3,N/A,N/A
N/A,3165.1,2618.1,N/A,N/A
N/A,3212.5,2627.3,N/A,N/A
N/A,4202.3,2630.7,N/A,N/A
N/A,202.75,2639.1,N/A,N/A
N/A,4530.0,2648.3,N/A,N/A
N/A,2433.9,2653.2,N/A,N/A
N/A,2801.2,2654.7,N/A,N/A
N/A,4151.7,2657.7,N/A,N/A
N/A,4294.8,2658.1,N/A,N/A
N/A,1782.4,2666.0,N/A,N/A
N/A,4406.6,2666.0,N/A,N/A
N/A,3318.5,2672.6,N/A,N/A
N/A,128.52,2675.7,N/A,N/A
N/A,4300.0,2688.2,N/A,N/A
N/A,4273.8,2691.5,N/A,N/A
N/A,762.28,2703.5,N/A,N/A
N/A,2314.9,2704.6,N/A,N/A
N/A,2169.0,2708.1,N/A,N/A
N/A,2469.4,2714.4,N/A,N/A
N/A,3767.1,2723.3,N/A,N/A
N/A,571.09,2725.1,N/A,N/A
N/A,1241.8,2732.9,N/A,N/A
N/A,1597.8,2741.1,N/A,N/A
N/A,2997.7,2745.2,N/A,N/A
N/A,710.32,2749.8,N/A,N/A
N/A,1413.3,2749.8,N/A,N/A
N/A,3427.4,2761.3,N/A,N/A
N/A,2430.9,2763.4,N/A,N/A
N/A,2682.1,2765.7,N/A,N/A
N/A,3339.7,2768.4,N/A,N/A
N/A,2731.0,2773.7,N/A,N/A
N/A,557.53,2779.1,N/A,N/A
N/A,3816.6,2782.5,N/A,N/A
N/A,3328.5,2801.1,N/A,N/A
N/A,1126.1,2802.4,N/A,N/A
N/A,3546.0,2802.5,N/A,N/A
N/A,2537.5,2805.4,N/A,N/A
N/A,4309.1,2806.9,N/A,N/A
N/A,1953.6,2810.2,N/A,N/A
N/A,1872.0,2820.6,N/A,N/A
N/A,400.26,2824.5,N/A,N/A
