star,a,b,sigma_x2,sigma_y2,x,y
N/A,1449065.5323457094,-1448565.0898650114,97971925.845981,1688537.0610570945,2702.2,4151.3
N/A,171055.44485795413,-170554.81714156552,34895101.10605494,197298.9521181923,2714.1,4151.1
N/A,14589.576194335412,-14088.517448425697,1348693.7359517098,16474.586196810713,2726.6,4151.0
N/A,377301.7389372444,-376801.80969465117,48624580.11348739,573498.841961913,2735.1,4150.7
N/A,1440498.315722736,-1439997.2863878154,75051288.31172948,1650999.7443711963,2761.5,4151.4
N/A,635235.1920020189,-634734.3550564107,109739652.05797812,721949.4105553284,2774.4,4151.2
N/A,21780.294433077957,-21279.430727503328,2089867.0416493944,24940.022091340335,2780.7,4151.1
N/A,801894.3989361528,-801393.3384874525,63617711.244894326,927914.1054914481,2792.6,4151.2
N/A,13910.276889460514,-13409.094210194165,1249225.6734024193,15909.182740061879,2799.6,4151.2
N/A,637575.8232454539,-637075.7844435223,49173528.609455585,986603.8486145699,2814.1,4150.7
N/A,923234.4207651326,-922733.5920516133,74974887.95174943,1089551.8240339607,2826.7,4151.1
N/A,10902.74375978172,-10401.706903342356,1102177.1513687326,12476.339735301157,2841.4,4151.2
N/A,675647.9603110575,-675146.6214255554,20167323.47069325,778744.3570863204,2850.0,4151.2
N/A,579983.1053392153,-579481.7000895019,14426260.296071537,669552.1373709321,2851.8,4151.2
N/A,631821.2544324772,-631319.7491541426,34726390.79137427,738006.3872670961,2881.6,4151.0
N/A,83965.66874027044,-83464.44173909114,12743910.121523688,97449.55957715971,2896.9,4151.1
N/A,773707.723341048,-773206.501554792,104086166.10631579,899602.5555491719,2902.5,4151.3
N/A,637799.0120363839,-637297.9203292192,115739616.86423413,741025.521388925,2926.9,4151.3
N/A,249760.39677742033,-249259.11926329506,57972496.47649375,288314.1190753817,2940.9,4151.1
N/A,9483.472011802181,-8982.843860327972,975631.7922324452,14416.243394060803,2947.7,4150.9
N/A,148211.73107216044,-147710.728188606,29226946.189282615,173893.0733383779,2956.1,4151.2
N/A,179002.51687906668,-178502.3796185301,46098247.74341964,274377.3839970819,2961.0,4150.9
N/A,114656.97045686614,-114155.66847892384,23626854.843357015,130820.98905994199,2968.3,4151.1
N/A,826467.3047428784,-825965.1839299281,110005009.38407442,922085.1696017932,2984.0,4151.2
N/A,20861.37630594726,-20359.451038182997,1907723.9189271668,23596.344777534574,2993.6,4151.4
N/A,10267.516256791785,-9763.959159626957,1000451.7465435545,11753.095107947733,3004.5,4151.0
N/A,1472354.3214355572,-1471852.6354183257,144311917.1581439,1733976.7708230268,3084.9,4151.1
N/A,673293.5619885646,-672791.1851584654,13268512.916080428,792601.0400300933,3101.3,4151.4
N/A,398338.5821942309,-397836.06418034236,81647572.76145127,459547.16020327253,3126.6,4151.1
N/A,83007.3277941399,-82505.3304555112,13161200.202904804,98266.69624627123,3134.8,4151.1
N/A,12672.163685967733,-12170.027340376333,1127601.264784589,14601.541909121697,3151.1,4151.1
N/A,781043.5103523459,-780541.4160406025,150248393.75892588,882594.299543025,3167.2,4151.1
N/A,5219.824347463166,-4715.819597170238,459615.58915099537,5852.391272464659,3177.3,4151.1
N/A,3179.2633592563516,-2644.3040603418385,309463.0700586662,3477.9121357681506,3200.1,4151.1
N/A,79521.85494455055,-79019.53053033871,12129601.864530288,92753.23738025807,3213.0,4151.3
N/A,115092.32477479652,-114590.23822606608,23484758.138178248,133564.58899483902,3220.5,4151.2
N/A,454521.62214641826,-454019.2960740225,54929269.28345791,521546.1049794041,3228.8,4151.1
N/A,22323.404710750034,-21821.023664357657,2349640.600651649,25219.355876976544,3238.0,4151.4
N/A,13276.295363837704,-12773.67984432759,1149616.334543465,15245.667335839978,3250.3,4151.4
N/A,508735.2036139912,-508232.6800301956,24566821.604445703,588251.7257276692,3260.0,4151.5
N/A,39166.77387738586,-38664.303525829724,4594117.527139461,45215.95801684833,3286.6,4151.0
N/A,22975.363864583276,-22472.692727019898,2900791.6129922247,26537.058005593593,3292.1,4151.2
N/A,805744.339475049,-805241.4681038155,27463979.98330676,933251.2126213814,3302.5,4151.0
N/A,1267635.1540631002,-1267132.5165640912,115765426.81733955,1401278.8979896128,3319.4,4151.1
N/A,931790.1913287156,-931287.2591739402,83586777.03610072,1045591.0101295186,3329.0,4151.1
N/A,626283.9569618998,-625780.4957191246,17329248.1244979,691134.5939354255,3335.9,4151.2
N/A,1501286.719078239,-1500783.8875355325,47031358.817351565,1680324.921917942,3350.1,4151.0
N/A,22253.85161474107,-21751.392448852617,2244978.9137032977,25430.648197001054,3357.0,4151.3
N/A,720084.8557564087,-719582.0823954706,57905444.465484954,831234.1889161553,3373.1,4151.3
N/A,187417.56041647607,-186914.87828892324,44743576.25676928,212571.1760971108,3381.0,4151.3
N/A,347120.753528625,-346619.08641101,20256993.590892546,508915.4497855812,3398.8,4150.9
N/A,486764.7167544572,-486261.7832131448,72224668.15145037,539044.4906761214,3413.0,4151.2
N/A,67708.61318816179,-67205.83716285924,8694921.572377186,75173.40992782328,3429.0,4151.0
N/A,569528.2006766215,-569025.5153879543,26034518.70472557,647296.822191646,3441.9,4151.3
N/A,68786.64061409912,-68284.06587486937,10423254.679756548,78516.5712666921,3454.9,4151.3
N/A,773326.1334853438,-772823.4905968978,133117397.27526554,873914.5420035631,3469.0,4151.2
N/A,22277.075374844757,-21774.389393682493,2608122.1798255215,25558.54047221477,3480.5,4151.0
N/A,888605.2901636271,-888102.1656266352,30303468.12328974,1007627.4478893678,3491.0,4151.3
N/A,480081.13725534815,-479578.11618441605,30413388.3408223,545738.2371235315,3527.1,4151.0
N/A,24762.279231723995,-24260.011530352942,2953234.3329209853,29053.37331093976,3545.4,4151.5
N/A,633260.4764546292,-632758.0760983056,81040207.64531684,745052.8591908424,3555.2,4151.2
N/A,756011.1877482345,-755507.7396777937,208564929.951376,872017.2056154328,3574.0,4151.1
N/A,2156215.231454847,-2155712.2136970144,220349796.02820754,2520916.0700830547,3583.0,4151.3
N/A,454728.7143801541,-454225.5530230877,57958913.13986508,500509.5136314953,3606.0,4151.3
N/A,538017.9358669774,-537514.546547786,17333299.4314877,605230.8134518195,3621.4,4151.5
N/A,902281.8461689713,-901778.4639655603,28847616.57176275,1011915.4176612829,3625.4,4151.4
N/A,547077.9433528022,-546575.0751225763,110537855.40703623,626986.215759222,3642.3,4151.4
N/A,596162.866174389,-595660.1183217973,81014064.55317158,696021.3286918605,3655.4,4151.2
N/A,1005609.8290960881,-1005106.6050081659,52155122.1024829,1162872.2185813505,3663.7,4151.2
N/A,23726.86562393321,-23224.00049140944,2806107.308460609,26815.858652819745,3677.8,4151.2
N/A,10290.3876721992,-9788.464695161576,1108556.7412190528,15601.849903482225,3686.2,4150.9
N/A,525315.7155401576,-524812.7634462506,86820928.66979147,602899.739643346,3698.9,4151.1
N/A,433710.8504090377,-433207.7768285617,40596674.76263961,499016.54997621675,3704.2,4151.1
N/A,688260.0522779912,-687756.9584232502,210698073.91438133,794083.661794463,3709.9,4151.2
N/A,43391.11602997503,-42887.96779714622,6053772.752318662,50101.515808692944,3725.9,4151.2
N/A,698584.7554357048,-698081.1750955484,40547225.67457957,792354.0878650425,3736.5,4151.3
N/A,-59854.30012944213,524.4385087278387,35271734.96627808,-73.6781215935346,3769.0,4150.8
N/A,51510.32978074137,-51006.83684886342,6843196.56566895,59117.75723866389,3776.5,4151.3
N/A,420094.7868925797,-419591.2606822507,69513715.09579547,476866.5223907877,3789.3,4151.3
N/A,67801.1142141949,-67297.43325845282,9152319.507797135,76162.82561635853,3804.7,4151.1
N/A,67235.06655913212,-66731.55171615706,10123204.241866635,76221.40319855003,3810.9,4151.3
N/A,551009.3862503463,-550505.7417913359,91360792.711129,630796.867401197,3818.1,4151.1
N/A,544267.691931144,-543763.4916897238,18812782.79090048,610516.0305694024,3822.7,4151.2
N/A,1296846.0302927247,-1296341.7205369347,92354967.69599633,1457850.7034424285,3840.9,4151.2
N/A,471665.1005477135,-471161.794403848,51741747.4181435,562182.6708889626,3859.4,4151.2
N/A,1100288.8028153153,-1099785.3021735386,168087618.22017735,1242404.9736354002,3883.8,4151.0
N/A,127602.34579080206,-127098.6624496385,24841562.17874691,143112.3753650802,3893.3,4151.1
N/A,69643.85710818823,-69139.79809821931,8440177.802685399,76911.36290385574,3899.5,4151.2
N/A,48363.81928648624,-47859.59723866991,6343646.355535349,53117.49690376422,3912.9,4151.6
N/A,22969.630535751894,-22465.78274344588,2182690.8664875054,25891.1925914615,3926.8,4151.2
N/A,70663.97825984529,-70160.49592341136,10064340.203723637,81030.60717871385,3937.1,4151.1
N/A,64076.58780092256,-63572.56847863064,9439596.045564622,71385.77190678922,3974.1,4151.2
N/A,253902.67296847288,-253398.70731345407,48411719.04201273,288660.31753043435,3984.3,4151.1
N/A,22765.39575688691,-22261.391816641226,2169015.1529963114,25672.331334724422,3998.1,4151.3
N/A,697257.8726953858,-696753.9308341658,52256475.02382338,787104.2771819695,4007.2,4151.2
N/A,74555.20818457133,-74051.29501123165,11701752.232534401,84800.90103319752,4013.3,4151.2
N/A,20801.926261880042,-20298.282465950502,1909076.946987617,23771.95966218018,4021.4,4151.1
N/A,543792.9257235976,-543289.1894821847,104389298.91611524,617879.0849671175,4032.3,4151.1
N/A,560106.0918515684,-559602.314156165,69531335.3671473,638524.8520672137,4037.8,4151.3
N/A,773321.1878421372,-772817.1834696698,46338996.70635621,867408.9513589188,4048.5,4151.0
N/A,21624.697698733107,-21120.90701816312,2032900.3642425789,24043.11490492346,4059.4,4151.0
N/A,653181.3678398577,-652677.1851539761,69531812.9307337,711308.8764601833,4068.5,4151.0
N/A,1115711.0491811761,-1115206.7300307048,56403879.76533199,1259173.857414447,4083.0,4151.2
N/A,57395.6600413937,-56891.78968349294,8005290.333992686,66279.85527767942,4090.3,4151.4
N/A,1121647.4295827602,-1121143.4231455727,127420855.77048284,1281131.8253689262,4094.3,4151.2
N/A,59708.53451951139,-59204.28719777966,7838051.759138883,66311.93173568617,4205.3,4151.1
N/A,528455.7400896135,-527951.4877671002,52080830.0606731,587223.8054898024,4220.0,4151.2
N/A,688206.3347659009,-687701.6662091324,34836391.89269333,744341.2664661431,4232.5,4151.3
N/A,20507.53588211937,-20002.838078715416,2722322.518563583,29747.702663732107,4245.6,4150.9
N/A,398608.2291261402,-398103.52680004324,46397040.1893407,458537.7659725137,4259.5,4151.1
N/A,74704.14046355413,-74199.62566042053,9756257.38104859,84436.29184351297,4271.3,4151.1
N/A,14753.356222601291,-14248.709440934132,1298737.8191828844,16300.161754546954,4280.0,4151.4
N/A,1032834.548138008,-1032329.8675965209,86856975.95347287,1132832.6565678932,4289.9,4151.4
N/A,1790181.7273610136,-1789676.657293218,156739910.10598123,1977171.149225256,4303.2,4151.2
N/A,588305.8755021538,-587801.2478838011,127904109.05709244,661789.2943935719,4334.3,4151.1
N/A,882154.966295696,-881651.0029960768,57816856.60027357,1291126.791913244,4345.0,4150.9
N/A,13153.005459532475,-12648.226214001645,1165983.3968145696,14676.004248262077,4351.5,4151.2
N/A,574132.5904293275,-573627.9553501693,93347122.02121732,654377.1636097442,4366.6,4151.2
N/A,838949.4549151392,-838444.8212885081,104320017.0685785,962185.4598449938,4382.5,4151.4
N/A,-2715868.446571948,526.9460076667006,130666685.08267607,-68.0250500192112,4401.3,4151.2
N/A,799660.3489909641,-799155.8864168142,121637698.14707783,932811.5589658216,4413.9,4151.2
N/A,-807.5537599304853,525.6476446666198,91827014.76698683,-67.8659580923714,4423.0,4151.0
N/A,726684.4842132203,-726179.8141382401,58013774.707719706,839346.3620275037,4449.1,4151.2
N/A,21412.65554993372,-20907.984609572275,2096295.7170877727,24501.6140538648,4458.6,4151.1
N/A,38113.824809093356,-37610.096057882314,6980387.941969143,57096.24037191037,4464.2,4150.8
N/A,1802486.2418074852,-1801981.431081093,104187799.00080258,2016334.2405621745,4471.8,4151.1
N/A,20713.3981127655,-20208.57027055433,2247564.83202005,22930.306139636254,4479.0,4151.3
N/A,404475.0377088469,-403969.791336403,78412212.05183454,453346.04199539236,4506.0,4151.0
N/A,174872.30971838525,-174366.95954500535,34988642.3878014,194487.3002487954,4516.1,4151.3
N/A,941175.7773826588,-940670.7349328918,98505581.56418326,1074262.5474890128,4531.4,4151.4
N/A,664050.6327347411,-663546.726931406,110315612.36795056,977675.7199318081,4555.4,4150.9
N/A,11515.585455303872,-11010.784590880077,1026338.4801926583,12984.272168409325,4563.6,4151.2
N/A,858856.5464660686,-858352.0399431527,117614188.14501461,993262.0873258956,4570.7,4151.0
N/A,12324.831398535314,-11820.00944818352,1063686.1911838835,13974.467545536445,4584.2,4151.1
N/A,463951.47352383944,-463446.2847924099,28964174.127554595,516713.1716301912,4596.8,4151.3
N/A,881049.0962076902,-880543.4439771727,25401632.56778893,965823.3307470244,4632.9,4151.3
N/A,67808.51450671448,-67303.26218858539,8127598.709927304,77254.19123597417,4636.2,4151.4
N/A,24742.758703407457,-24238.496087635755,3980516.5253635733,37083.515522122696,4645.3,4150.9
N/A,67837.47800889183,-67331.63629193588,8802061.575339848,76451.05074237939,4659.9,4151.1
N/A,691889.4424170038,-691383.5851463503,18816097.338883974,770788.3082813494,4669.3,4151.6
N/A,463108.66990577005,-462603.53201177577,28988098.433797173,523932.9250828732,4692.5,4151.5
N/A,1290518.9034822306,-1290013.991058891,101696245.82905424,1471637.1305784679,4704.2,4151.1
N/A,21044.912731944234,-20539.749595643014,2075537.3618524221,23344.07669539282,4718.5,4151.4
N/A,1616718.0332450618,-1616212.8309067755,348263979.18233943,1782842.889643446,4726.5,4151.3
N/A,904788.0611944193,-904282.4501548901,54855447.989780635,981383.6925869669,4732.0,4151.0
N/A,505341.57876601967,-504835.58118908247,15980407.775656195,536476.3595112225,4746.3,4151.3
N/A,13898.954154863555,-13393.522648011824,1183308.8691469873,15013.151993757148,4754.9,4151.0
N/A,2104018.774563919,-2103513.40714678,110195337.16086258,2361058.791124307,4765.6,4151.3
N/A,23667.9402595025,-23162.47519823512,3017238.30813348,26452.42583913826,4776.9,4151.0
N/A,1251420.5147410019,-1250915.0829794528,66856983.23869461,1420067.4220069773,4787.5,4151.0
N/A,41399.26575369784,-40894.2896105383,5110444.430064411,47008.905715733206,4800.6,4151.1
N/A,9584.740645595659,-9079.736882278416,997821.0638698755,13846.398925924472,4833.3,4150.9
N/A,1067023.77685519,-1066517.5964810587,63810170.30160833,1221165.040695744,4871.3,4151.1
N/A,602739.7869106834,-602234.1019941424,81274561.13751192,662995.0939645933,4892.9,4151.4
N/A,1034211.2087061971,-1033705.5322588966,110290329.79930483,1136356.5375852284,4913.5,4151.3
N/A,50157.98295701602,-49652.13300013568,6255989.111860403,55091.850743549956,4927.2,4151.3
N/A,36872.55458051092,-36366.9067116854,4156625.582223441,39736.460256414844,4936.1,4151.0
N/A,1092925.0251129526,-1092418.5420401774,101523932.95042191,1187902.8622815106,4947.1,4151.1
N/A,180787.68587051344,-180280.98211458672,26770082.161654197,196758.85512741984,4964.2,4151.2
N/A,34478.98850833344,-33972.972041201625,3869700.5696102073,38025.808359620976,4974.0,4151.0
N/A,629153.7251648629,-628647.5676039923,34822354.03063233,692847.1267633837,4980.8,4151.4
N/A,20658.218286317562,-20151.84582298478,1911819.5643015464,22397.859475351175,5006.1,4151.1
N/A,707697.4816536804,-707191.5567355327,43549722.361322425,782090.5697042972,5014.4,4151.3
N/A,732959.8163239829,-732453.596016011,34634578.885055855,819027.3995529889,5034.6,4151.0
N/A,349.2554600557042,180.29441968013626,466.0264992470559,216.6416122220723,3023.1,4154.2
N/A,45488.30043569012,-44991.64056772621,6930405.743854168,54274.50534739266,1280.0,4151.3
N/A,13095.045082946883,-12598.356199593585,1157782.5740905108,15141.492647527055,1297.7,4151.0
N/A,352063.3139631001,-351566.4710384414,34540621.510080196,420182.05115998833,1196.5,4151.2
N/A,27711.302568248375,-27213.8882036272,2926405.353366488,33872.9764534748,1337.3,4151.3
N/A,16805.627697881155,-16309.429631336878,2231739.0760279517,25788.511268167073,1253.9,4150.9
N/A,672801.1866331793,-672304.0751160164,14350674.176627256,796134.3657660751,1285.7,4151.0
N/A,754266.7854041092,-753769.714745174,24040871.2187851,894429.3464970982,1269.6,4151.2
